user_id,items,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1651,"[57, 14, 61, 409, 17, 398, 23, 16, 19, 84, 22, 382, 9, 376, 420, 712, 430, 29]",57,14,61,409,17,398,23,16,19,84,22,382,9,376,420,712,430,29
1652,"[14, 17, 22, 23, 169, 57, 409, 398, 41, 42, 16, 61, 19, 84, 420, 382, 388, 402]",14,17,22,23,169,57,409,398,41,42,16,61,19,84,420,382,388,402
1653,"[57, 398, 22, 84, 17, 30, 395, 61, 19, 420, 14, 382, 5, 23, 396, 64, 388, 430]",57,398,22,84,17,30,395,61,19,420,14,382,5,23,396,64,388,430
1654,"[0, 592, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 593, 579, 594, 595, 596]",0,592,581,582,583,584,585,586,587,588,589,590,591,593,579,594,595,596
1655,"[14, 61, 17, 19, 409, 382, 398, 384, 169, 55, 383, 57, 22, 420, 88, 379, 41, 16]",14,61,17,19,409,382,398,384,169,55,383,57,22,420,88,379,41,16
1656,"[425, 41, 55, 402, 88, 42, 23, 14, 19, 43, 398, 376, 395, 5, 169, 383, 30, 17]",425,41,55,402,88,42,23,14,19,43,398,376,395,5,169,383,30,17
1657,"[14, 55, 16, 22, 17, 57, 23, 61, 398, 84, 25, 54, 409, 379, 5, 89, 396, 430]",14,55,16,22,17,57,23,61,398,84,25,54,409,379,5,89,396,430
1658,"[57, 61, 382, 23, 19, 379, 380, 14, 84, 22, 398, 420, 17, 409, 431, 5, 430, 384]",57,61,382,23,19,379,380,14,84,22,398,420,17,409,431,5,430,384
1659,"[0, 592, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 593, 579, 594, 595, 596]",0,592,581,582,583,584,585,586,587,588,589,590,591,593,579,594,595,596
1660,"[23, 57, 19, 384, 61, 409, 14, 22, 89, 402, 17, 382, 9, 430, 383, 419, 84, 420]",23,57,19,384,61,409,14,22,89,402,17,382,9,430,383,419,84,420
1661,"[57, 398, 61, 84, 22, 23, 430, 9, 17, 402, 14, 384, 420, 55, 409, 19, 383, 11]",57,398,61,84,22,23,430,9,17,402,14,384,420,55,409,19,383,11
1662,"[84, 23, 57, 14, 19, 61, 17, 22, 398, 420, 41, 376, 384, 89, 382, 88, 5, 430]",84,23,57,14,19,61,17,22,398,420,41,376,384,89,382,88,5,430
1663,"[57, 398, 61, 84, 14, 22, 169, 430, 798, 409, 9, 382, 23, 804, 808, 712, 55, 383]",57,398,61,84,14,22,169,430,798,409,9,382,23,804,808,712,55,383
1664,"[57, 14, 61, 54, 425, 383, 402, 29, 398, 5, 26, 92, 67, 385, 431, 84, 23, 394]",57,14,61,54,425,383,402,29,398,5,26,92,67,385,431,84,23,394
1665,"[83, 157, 55, 48, 440, 25, 169, 383, 5, 21, 19, 57, 812, 382, 302, 93, 422, 419]",83,157,55,48,440,25,169,383,5,21,19,57,812,382,302,93,422,419
1666,"[14, 425, 55, 41, 57, 22, 61, 402, 398, 54, 42, 420, 89, 169, 16, 19, 384, 376]",14,425,55,41,57,22,61,402,398,54,42,420,89,169,16,19,384,376
1667,"[23, 19, 14, 61, 17, 384, 57, 382, 383, 84, 420, 89, 409, 22, 435, 398, 402, 29]",23,19,14,61,17,384,57,382,383,84,420,89,409,22,435,398,402,29
1668,"[57, 84, 61, 54, 29, 402, 398, 31, 23, 445, 14, 87, 77, 22, 420, 442, 169, 425]",57,84,61,54,29,402,398,31,23,445,14,87,77,22,420,442,169,425
1669,"[57, 61, 398, 14, 430, 22, 23, 84, 25, 409, 420, 19, 432, 17, 82, 384, 440, 26]",57,61,398,14,430,22,23,84,25,409,420,19,432,17,82,384,440,26
1670,"[57, 61, 14, 398, 23, 17, 22, 409, 430, 19, 84, 420, 54, 388, 16, 402, 425, 92]",57,61,14,398,23,17,22,409,430,19,84,420,54,388,16,402,425,92
1671,"[0, 592, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 593, 579, 594, 595, 596]",0,592,581,582,583,584,585,586,587,588,589,590,591,593,579,594,595,596
1672,"[89, 23, 88, 808, 804, 14, 402, 22, 171, 798, 812, 41, 57, 172, 86, 198, 170, 0]",89,23,88,808,804,14,402,22,171,798,812,41,57,172,86,198,170,0
1673,"[14, 398, 402, 57, 22, 23, 99, 100, 409, 61, 420, 88, 19, 383, 712, 17, 29, 382]",14,398,402,57,22,23,99,100,409,61,420,88,19,383,712,17,29,382
1674,"[22, 14, 23, 57, 84, 41, 89, 82, 88, 19, 61, 430, 398, 396, 395, 383, 17, 382]",22,14,23,57,84,41,89,82,88,19,61,430,398,396,395,383,17,382
1675,"[57, 61, 23, 398, 9, 22, 84, 0, 14, 402, 430, 409, 19, 41, 383, 384, 420, 88]",57,61,23,398,9,22,84,0,14,402,430,409,19,41,383,384,420,88
1676,"[57, 430, 14, 55, 61, 22, 84, 382, 19, 9, 409, 398, 383, 23, 17, 169, 432, 402]",57,430,14,55,61,22,84,382,19,9,409,398,383,23,17,169,432,402
1677,"[57, 84, 61, 14, 22, 23, 398, 712, 431, 82, 430, 396, 397, 17, 395, 432, 85, 420]",57,84,61,14,22,23,398,712,431,82,430,396,397,17,395,432,85,420
1678,"[82, 100, 804, 409, 112, 88, 383, 173, 256, 169, 171, 105, 425, 109, 57, 798, 102, 25]",82,100,804,409,112,88,383,173,256,169,171,105,425,109,57,798,102,25
1679,"[57, 61, 14, 409, 23, 17, 16, 84, 398, 9, 169, 430, 382, 22, 19, 380, 383, 170]",57,61,14,409,23,17,16,84,398,9,169,430,382,22,19,380,383,170
1680,"[0, 592, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 593, 579, 594, 595, 596]",0,592,581,582,583,584,585,586,587,588,589,590,591,593,579,594,595,596
1681,"[55, 42, 41, 398, 19, 425, 14, 402, 57, 420, 379, 382, 376, 20, 22, 61, 31, 380]",55,42,41,398,19,425,14,402,57,420,379,382,376,20,22,61,31,380
1682,"[61, 14, 57, 84, 22, 23, 383, 382, 9, 398, 15, 19, 17, 169, 430, 5, 393, 396]",61,14,57,84,22,23,383,382,9,398,15,19,17,169,430,5,393,396
1683,"[57, 14, 22, 84, 61, 19, 55, 420, 383, 382, 23, 169, 430, 388, 409, 17, 5, 398]",57,14,22,84,61,19,55,420,383,382,23,169,430,388,409,17,5,398
1684,"[55, 798, 799, 804, 800, 54, 0, 84, 383, 169, 179, 31, 42, 22, 198, 5, 61, 67]",55,798,799,804,800,54,0,84,383,169,179,31,42,22,198,5,61,67
1685,"[55, 54, 412, 41, 42, 84, 395, 437, 31, 425, 61, 402, 9, 14, 384, 88, 57, 398]",55,54,412,41,42,84,395,437,31,425,61,402,9,14,384,88,57,398
1686,"[57, 61, 398, 23, 14, 430, 22, 425, 402, 100, 84, 17, 42, 19, 420, 409, 396, 55]",57,61,398,23,14,430,22,425,402,100,84,17,42,19,420,409,396,55
1687,"[0, 592, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 593, 579, 594, 595, 596]",0,592,581,582,583,584,585,586,587,588,589,590,591,593,579,594,595,596
1688,"[61, 57, 14, 22, 84, 395, 23, 55, 398, 409, 9, 41, 85, 82, 430, 425, 17, 440]",61,57,14,22,84,395,23,55,398,409,9,41,85,82,430,425,17,440
1689,"[23, 57, 22, 14, 82, 25, 420, 19, 31, 61, 430, 17, 84, 382, 16, 398, 0, 24]",23,57,22,14,82,25,420,19,31,61,430,17,84,382,16,398,0,24
1690,"[57, 61, 23, 382, 383, 430, 100, 402, 14, 398, 84, 99, 0, 22, 432, 169, 425, 43]",57,61,23,382,383,430,100,402,14,398,84,99,0,22,432,169,425,43
1691,"[57, 22, 19, 15, 17, 398, 55, 379, 380, 420, 14, 82, 24, 25, 61, 376, 26, 23]",57,22,19,15,17,398,55,379,380,420,14,82,24,25,61,376,26,23
1692,"[0, 592, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 593, 579, 594, 595, 596]",0,592,581,582,583,584,585,586,587,588,589,590,591,593,579,594,595,596
1693,"[57, 61, 84, 14, 55, 430, 41, 9, 402, 22, 432, 169, 382, 23, 420, 42, 88, 409]",57,61,84,14,55,430,41,9,402,22,432,169,382,23,420,42,88,409
1694,"[57, 84, 409, 14, 22, 402, 376, 55, 19, 398, 5, 17, 82, 61, 383, 379, 382, 712]",57,84,409,14,22,402,376,55,19,398,5,17,82,61,383,379,382,712
1695,"[398, 92, 31, 57, 27, 85, 25, 23, 61, 84, 14, 383, 430, 412, 42, 396, 437, 88]",398,92,31,57,27,85,25,23,61,84,14,383,430,412,42,396,437,88
1696,"[0, 592, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 593, 579, 594, 595, 596]",0,592,581,582,583,584,585,586,587,588,589,590,591,593,579,594,595,596
1697,"[57, 84, 409, 22, 61, 17, 14, 16, 88, 19, 23, 5, 382, 398, 26, 383, 798, 20]",57,84,409,22,61,17,14,16,88,19,23,5,382,398,26,383,798,20
1698,"[57, 22, 420, 61, 23, 84, 430, 55, 14, 383, 25, 382, 17, 19, 398, 388, 169, 443]",57,22,420,61,23,84,430,55,14,383,25,382,17,19,398,388,169,443
1699,"[57, 61, 84, 14, 398, 23, 22, 382, 409, 384, 430, 17, 100, 383, 432, 402, 19, 425]",57,61,84,14,398,23,22,382,409,384,430,17,100,383,432,402,19,425
1700,"[57, 398, 84, 22, 23, 61, 17, 430, 420, 55, 14, 382, 383, 21, 409, 425, 402, 169]",57,398,84,22,23,61,17,430,420,55,14,382,383,21,409,425,402,169
1701,"[0, 592, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 593, 579, 594, 595, 596]",0,592,581,582,583,584,585,586,587,588,589,590,591,593,579,594,595,596
1702,"[57, 61, 23, 430, 84, 14, 409, 22, 398, 26, 383, 169, 382, 92, 17, 394, 432, 380]",57,61,23,430,84,14,409,22,398,26,383,169,382,92,17,394,432,380
1703,"[22, 398, 23, 16, 402, 14, 17, 61, 409, 84, 376, 383, 57, 15, 396, 100, 26, 382]",22,398,23,16,402,14,17,61,409,84,376,383,57,15,396,100,26,382
1704,"[61, 393, 23, 402, 43, 443, 24, 41, 396, 57, 442, 55, 403, 84, 17, 42, 14, 22]",61,393,23,402,43,443,24,41,396,57,442,55,403,84,17,42,14,22
1705,"[14, 398, 57, 61, 23, 84, 17, 9, 409, 16, 82, 402, 22, 388, 383, 420, 54, 29]",14,398,57,61,23,84,17,9,409,16,82,402,22,388,383,420,54,29
1706,"[57, 383, 84, 382, 19, 5, 14, 22, 61, 23, 388, 430, 92, 398, 420, 169, 432, 392]",57,383,84,382,19,5,14,22,61,23,388,430,92,398,420,169,432,392
1707,"[712, 402, 798, 731, 19, 813, 799, 41, 203, 23, 14, 409, 22, 379, 380, 376, 128, 400]",712,402,798,731,19,813,799,41,203,23,14,409,22,379,380,376,128,400
1708,"[55, 19, 23, 14, 169, 15, 89, 420, 88, 22, 380, 398, 383, 57, 17, 376, 804, 388]",55,19,23,14,169,15,89,420,88,22,380,398,383,57,17,376,804,388
1709,"[61, 57, 398, 41, 712, 14, 22, 84, 55, 23, 15, 20, 11, 430, 402, 27, 19, 382]",61,57,398,41,712,14,22,84,55,23,15,20,11,430,402,27,19,382
1710,"[26, 15, 380, 379, 22, 24, 14, 20, 430, 422, 394, 376, 0, 398, 19, 169, 61, 17]",26,15,380,379,22,24,14,20,430,422,394,376,0,398,19,169,61,17
1711,"[55, 425, 57, 14, 409, 23, 9, 398, 22, 41, 61, 383, 395, 402, 88, 19, 29, 84]",55,425,57,14,409,23,9,398,22,41,61,383,395,402,88,19,29,84
1712,"[57, 14, 55, 23, 22, 17, 16, 383, 84, 398, 61, 409, 430, 0, 19, 420, 382, 88]",57,14,55,23,22,17,16,383,84,398,61,409,430,0,19,420,382,88
1713,"[61, 57, 84, 14, 398, 430, 16, 382, 22, 432, 431, 23, 409, 17, 63, 41, 425, 383]",61,57,84,14,398,430,16,382,22,432,431,23,409,17,63,41,425,383
1714,"[61, 409, 57, 14, 402, 84, 16, 420, 9, 425, 398, 23, 430, 384, 443, 382, 441, 22]",61,409,57,14,402,84,16,420,9,425,398,23,430,384,443,382,441,22
1715,"[57, 23, 14, 398, 22, 61, 17, 382, 84, 409, 19, 420, 29, 383, 384, 395, 430, 86]",57,23,14,398,22,61,17,382,84,409,19,420,29,383,384,395,430,86
1716,"[55, 57, 398, 14, 61, 430, 54, 22, 25, 19, 420, 89, 23, 42, 27, 84, 425, 395]",55,57,398,14,61,430,54,22,25,19,420,89,23,42,27,84,425,395
1717,"[61, 57, 398, 14, 23, 409, 84, 22, 9, 425, 55, 430, 17, 420, 42, 41, 16, 388]",61,57,398,14,23,409,84,22,9,425,55,430,17,420,42,41,16,388
1718,"[57, 398, 54, 425, 61, 23, 27, 42, 420, 14, 412, 30, 395, 22, 29, 21, 437, 388]",57,398,54,425,61,23,27,42,420,14,412,30,395,22,29,21,437,388
1719,"[170, 89, 82, 169, 84, 171, 248, 14, 88, 376, 804, 382, 61, 57, 23, 5, 165, 798]",170,89,82,169,84,171,248,14,88,376,804,382,61,57,23,5,165,798
1720,"[57, 14, 84, 61, 22, 16, 420, 398, 388, 23, 19, 430, 17, 67, 382, 380, 5, 409]",57,14,84,61,22,16,420,398,388,23,19,430,17,67,382,380,5,409
1721,"[14, 57, 9, 61, 23, 22, 409, 398, 384, 17, 84, 21, 383, 10, 169, 54, 402, 89]",14,57,9,61,23,22,409,398,384,17,84,21,383,10,169,54,402,89
1722,"[61, 14, 57, 84, 23, 398, 409, 22, 82, 17, 402, 420, 41, 382, 425, 395, 16, 19]",61,14,57,84,23,398,409,22,82,17,402,420,41,382,425,395,16,19
1723,"[57, 420, 382, 55, 425, 41, 22, 86, 67, 398, 376, 798, 430, 88, 383, 14, 169, 84]",57,420,382,55,425,41,22,86,67,398,376,798,430,88,383,14,169,84
1724,"[57, 398, 84, 420, 61, 22, 14, 425, 17, 55, 409, 388, 169, 23, 19, 29, 383, 77]",57,398,84,420,61,22,14,425,17,55,409,388,169,23,19,29,383,77
1725,"[57, 55, 61, 22, 430, 409, 84, 14, 23, 398, 169, 384, 420, 16, 19, 382, 89, 9]",57,55,61,22,430,409,84,14,23,398,169,384,420,16,19,382,89,9
1726,"[0, 592, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 593, 579, 594, 595, 596]",0,592,581,582,583,584,585,586,587,588,589,590,591,593,579,594,595,596
1727,"[14, 57, 398, 23, 61, 22, 9, 409, 84, 383, 17, 19, 396, 41, 402, 420, 382, 16]",14,57,398,23,61,22,9,409,84,383,17,19,396,41,402,420,382,16
1728,"[57, 84, 14, 430, 61, 432, 382, 22, 440, 23, 441, 409, 421, 398, 384, 431, 804, 0]",57,84,14,430,61,432,382,22,440,23,441,409,421,398,384,431,804,0
1729,"[14, 22, 57, 17, 23, 61, 84, 55, 409, 383, 19, 5, 15, 16, 420, 432, 430, 398]",14,22,57,17,23,61,84,55,409,383,19,5,15,16,420,432,430,398
1730,"[14, 57, 17, 22, 398, 84, 23, 409, 100, 9, 384, 26, 61, 41, 99, 19, 16, 402]",14,57,17,22,398,84,23,409,100,9,384,26,61,41,99,19,16,402
1731,"[14, 57, 22, 16, 61, 398, 17, 84, 21, 382, 409, 395, 23, 29, 425, 420, 30, 55]",14,57,22,16,61,398,17,84,21,382,409,395,23,29,425,420,30,55
1732,"[61, 409, 57, 84, 398, 14, 22, 23, 9, 17, 440, 41, 411, 382, 62, 16, 430, 384]",61,409,57,84,398,14,22,23,9,17,440,41,411,382,62,16,430,384
1733,"[0, 592, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 593, 579, 594, 595, 596]",0,592,581,582,583,584,585,586,587,588,589,590,591,593,579,594,595,596
1734,"[14, 57, 5, 22, 19, 379, 61, 376, 380, 84, 382, 88, 383, 0, 804, 16, 420, 398]",14,57,5,22,19,379,61,376,380,84,382,88,383,0,804,16,420,398
1735,"[57, 19, 14, 425, 61, 84, 382, 88, 23, 430, 384, 55, 82, 383, 712, 398, 5, 85]",57,19,14,425,61,84,382,88,23,430,384,55,82,383,712,398,5,85
1736,"[14, 55, 23, 19, 402, 100, 17, 89, 812, 440, 409, 808, 57, 398, 41, 22, 104, 712]",14,55,23,19,402,100,17,89,812,440,409,808,57,398,41,22,104,712
1737,"[23, 14, 22, 19, 420, 409, 402, 20, 57, 398, 382, 383, 380, 21, 17, 61, 388, 9]",23,14,22,19,420,409,402,20,57,398,382,383,380,21,17,61,388,9
1738,"[61, 57, 420, 382, 432, 17, 84, 14, 383, 23, 9, 22, 384, 88, 409, 19, 430, 169]",61,57,420,382,432,17,84,14,383,23,9,22,384,88,409,19,430,169
1739,"[57, 22, 61, 14, 398, 84, 82, 54, 430, 409, 425, 712, 23, 388, 17, 420, 55, 92]",57,22,61,14,398,84,82,54,430,409,425,712,23,388,17,420,55,92
1740,"[798, 382, 383, 14, 19, 23, 420, 169, 376, 402, 5, 57, 198, 379, 799, 804, 812, 808]",798,382,383,14,19,23,420,169,376,402,5,57,198,379,799,804,812,808
1741,"[14, 57, 61, 409, 16, 17, 398, 23, 19, 22, 84, 9, 100, 425, 420, 169, 395, 383]",14,57,61,409,16,17,398,23,19,22,84,9,100,425,420,169,395,383
1742,"[57, 22, 14, 23, 61, 712, 84, 55, 425, 54, 430, 398, 11, 412, 169, 19, 29, 388]",57,22,14,23,61,712,84,55,425,54,430,398,11,412,169,19,29,388
1743,"[57, 14, 84, 61, 23, 22, 398, 383, 382, 409, 420, 402, 29, 395, 82, 88, 92, 17]",57,14,84,61,23,22,398,383,382,409,420,402,29,395,82,88,92,17
1744,"[57, 14, 22, 61, 430, 402, 84, 23, 382, 383, 398, 82, 420, 19, 17, 384, 43, 5]",57,14,22,61,430,402,84,23,382,383,398,82,420,19,17,384,43,5
1745,"[170, 89, 383, 169, 82, 441, 179, 92, 146, 134, 55, 804, 171, 180, 84, 5, 41, 382]",170,89,383,169,82,441,179,92,146,134,55,804,171,180,84,5,41,382
1746,"[57, 61, 55, 430, 22, 84, 409, 169, 398, 420, 440, 382, 17, 23, 14, 5, 431, 419]",57,61,55,430,22,84,409,169,398,420,440,382,17,23,14,5,431,419
1747,"[798, 804, 799, 812, 157, 808, 179, 169, 89, 172, 88, 383, 165, 134, 149, 382, 800, 805]",798,804,799,812,157,808,179,169,89,172,88,383,165,134,149,382,800,805
1748,"[398, 57, 22, 17, 26, 430, 84, 15, 19, 14, 382, 409, 383, 61, 23, 89, 432, 41]",398,57,22,17,26,430,84,15,19,14,382,409,383,61,23,89,432,41
1749,"[61, 57, 14, 22, 398, 82, 23, 430, 409, 84, 420, 17, 396, 432, 402, 21, 19, 382]",61,57,14,22,398,82,23,430,409,84,420,17,396,432,402,21,19,382
1750,"[14, 57, 84, 41, 61, 398, 22, 23, 402, 384, 409, 17, 396, 382, 19, 42, 383, 420]",14,57,84,41,61,398,22,23,402,384,409,17,396,382,19,42,383,420
1751,"[57, 14, 398, 22, 23, 61, 17, 84, 55, 430, 25, 16, 409, 396, 15, 383, 441, 382]",57,14,398,22,23,61,17,84,55,430,25,16,409,396,15,383,441,382
1752,"[382, 383, 379, 798, 420, 376, 89, 23, 84, 57, 380, 804, 61, 14, 5, 88, 19, 169]",382,383,379,798,420,376,89,23,84,57,380,804,61,14,5,88,19,169
1753,"[57, 61, 17, 14, 23, 409, 16, 84, 22, 398, 19, 402, 382, 383, 430, 420, 379, 82]",57,61,17,14,23,409,16,84,22,398,19,402,382,383,430,420,379,82
1754,"[61, 57, 84, 409, 14, 22, 9, 85, 41, 430, 402, 398, 383, 23, 16, 384, 17, 382]",61,57,84,409,14,22,9,85,41,430,402,398,383,23,16,384,17,382
1755,"[14, 23, 29, 17, 9, 398, 402, 61, 57, 22, 409, 169, 19, 425, 55, 382, 88, 383]",14,23,29,17,9,398,402,61,57,22,409,169,19,425,55,382,88,383
1756,"[57, 61, 84, 17, 22, 23, 14, 398, 41, 420, 29, 384, 19, 169, 383, 382, 409, 42]",57,61,84,17,22,23,14,398,41,420,29,384,19,169,383,382,409,42
1757,"[14, 409, 17, 19, 382, 16, 23, 57, 398, 88, 383, 402, 798, 22, 5, 42, 379, 61]",14,409,17,19,382,16,23,57,398,88,383,402,798,22,5,42,379,61
1758,"[14, 57, 22, 23, 88, 19, 383, 382, 61, 84, 16, 89, 5, 17, 409, 804, 798, 0]",14,57,22,23,88,19,383,382,61,84,16,89,5,17,409,804,798,0
1759,"[398, 14, 23, 57, 84, 409, 61, 16, 22, 411, 17, 19, 26, 396, 425, 420, 384, 29]",398,14,23,57,84,409,61,16,22,411,17,19,26,396,425,420,384,29
1760,"[57, 23, 17, 84, 61, 14, 395, 16, 437, 398, 409, 22, 420, 41, 396, 432, 15, 425]",57,23,17,84,61,14,395,16,437,398,409,22,420,41,396,432,15,425
1761,"[55, 57, 54, 61, 398, 14, 412, 42, 41, 17, 402, 22, 43, 425, 84, 30, 420, 21]",55,57,54,61,398,14,412,42,41,17,402,22,43,425,84,30,420,21
1762,"[0, 592, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 593, 579, 594, 595, 596]",0,592,581,582,583,584,585,586,587,588,589,590,591,593,579,594,595,596
1763,"[57, 61, 420, 84, 23, 398, 22, 430, 396, 42, 14, 41, 425, 89, 388, 169, 421, 412]",57,61,420,84,23,398,22,430,396,42,14,41,425,89,388,169,421,412
1764,"[398, 61, 57, 14, 84, 22, 433, 55, 425, 712, 17, 21, 402, 16, 23, 409, 393, 41]",398,61,57,14,84,22,433,55,425,712,17,21,402,16,23,409,393,41
1765,"[55, 57, 14, 61, 398, 425, 712, 17, 402, 67, 412, 42, 54, 420, 22, 388, 41, 88]",55,57,14,61,398,425,712,17,402,67,412,42,54,420,22,388,41,88
1766,"[55, 712, 798, 382, 14, 88, 54, 169, 57, 19, 379, 383, 23, 409, 376, 398, 84, 713]",55,712,798,382,14,88,54,169,57,19,379,383,23,409,376,398,84,713
1767,"[42, 707, 41, 21, 82, 411, 409, 102, 52, 400, 402, 412, 55, 5, 403, 429, 54, 61]",42,707,41,21,82,411,409,102,52,400,402,412,55,5,403,429,54,61
1768,"[14, 57, 409, 9, 84, 398, 799, 169, 798, 23, 104, 61, 17, 22, 88, 19, 383, 388]",14,57,409,9,84,398,799,169,798,23,104,61,17,22,88,19,383,388
1769,"[57, 61, 398, 23, 22, 84, 14, 409, 9, 55, 402, 41, 17, 430, 54, 19, 411, 388]",57,61,398,23,22,84,14,409,9,55,402,41,17,430,54,19,411,388
1770,"[89, 88, 23, 388, 43, 14, 41, 425, 376, 424, 420, 57, 54, 22, 804, 5, 61, 86]",89,88,23,388,43,14,41,425,376,424,420,57,54,22,804,5,61,86
1771,"[61, 57, 398, 14, 402, 100, 409, 23, 22, 16, 19, 382, 17, 430, 21, 84, 420, 169]",61,57,398,14,402,100,409,23,22,16,19,382,17,430,21,84,420,169
1772,"[712, 14, 713, 41, 57, 402, 22, 92, 55, 43, 393, 54, 409, 412, 61, 88, 420, 203]",712,14,713,41,57,402,22,92,55,43,393,54,409,412,61,88,420,203
1773,"[57, 398, 14, 61, 430, 712, 23, 383, 22, 17, 84, 29, 409, 388, 16, 425, 21, 402]",57,398,14,61,430,712,23,383,22,17,84,29,409,388,16,425,21,402
1774,"[0, 592, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 593, 579, 594, 595, 596]",0,592,581,582,583,584,585,586,587,588,589,590,591,593,579,594,595,596
1775,"[57, 61, 398, 23, 22, 84, 430, 14, 55, 19, 17, 25, 82, 54, 31, 409, 169, 382]",57,61,398,23,22,84,430,14,55,19,17,25,82,54,31,409,169,382
1776,"[14, 57, 398, 84, 23, 383, 9, 61, 17, 382, 432, 430, 440, 402, 19, 22, 395, 42]",14,57,398,84,23,383,9,61,17,382,432,430,440,402,19,22,395,42
1777,"[14, 425, 712, 61, 57, 55, 89, 88, 17, 443, 398, 23, 396, 420, 16, 84, 9, 382]",14,425,712,61,57,55,89,88,17,443,398,23,396,420,16,84,9,382
1778,"[0, 592, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 593, 579, 594, 595, 596]",0,592,581,582,583,584,585,586,587,588,589,590,591,593,579,594,595,596
1779,"[398, 412, 84, 14, 57, 61, 22, 92, 383, 67, 23, 27, 437, 388, 395, 31, 42, 88]",398,412,84,14,57,61,22,92,383,67,23,27,437,388,395,31,42,88
1780,"[420, 402, 384, 23, 14, 88, 41, 84, 382, 22, 61, 55, 383, 57, 89, 169, 409, 15]",420,402,384,23,14,88,41,84,382,22,61,55,383,57,89,169,409,15
1781,"[57, 54, 14, 84, 61, 425, 23, 398, 41, 420, 55, 430, 82, 22, 17, 409, 426, 383]",57,54,14,84,61,425,23,398,41,420,55,430,82,22,17,409,426,383
1782,"[0, 592, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 593, 579, 594, 595, 596]",0,592,581,582,583,584,585,586,587,588,589,590,591,593,579,594,595,596
1783,"[55, 10, 9, 5, 383, 104, 169, 89, 23, 798, 405, 402, 61, 138, 57, 146, 393, 404]",55,10,9,5,383,104,169,89,23,798,405,402,61,138,57,146,393,404
1784,"[398, 57, 61, 23, 84, 22, 14, 402, 430, 29, 396, 432, 19, 88, 9, 42, 27, 85]",398,57,61,23,84,22,14,402,430,29,396,432,19,88,9,42,27,85
1785,"[57, 61, 22, 398, 23, 17, 409, 19, 420, 402, 14, 29, 169, 430, 382, 388, 84, 383]",57,61,22,398,23,17,409,19,420,402,14,29,169,430,382,388,84,383
1786,"[57, 61, 398, 14, 84, 395, 396, 23, 382, 383, 17, 420, 22, 19, 402, 712, 388, 169]",57,61,398,14,84,395,396,23,382,383,17,420,22,19,402,712,388,169
1787,"[84, 57, 14, 398, 61, 383, 22, 430, 17, 55, 23, 9, 391, 169, 420, 386, 29, 88]",84,57,14,398,61,383,22,430,17,55,23,9,391,169,420,386,29,88
1788,"[57, 398, 14, 384, 61, 22, 0, 169, 431, 395, 409, 430, 425, 432, 19, 798, 23, 84]",57,398,14,384,61,22,0,169,431,395,409,430,425,432,19,798,23,84
1789,"[14, 398, 57, 23, 19, 382, 402, 384, 61, 383, 84, 17, 41, 9, 409, 420, 22, 42]",14,398,57,23,19,382,402,384,61,383,84,17,41,9,409,420,22,42
1790,"[57, 14, 22, 23, 61, 398, 402, 17, 409, 9, 100, 430, 84, 382, 88, 383, 54, 41]",57,14,22,23,61,398,402,17,409,9,100,430,84,382,88,383,54,41
1791,"[89, 14, 376, 42, 383, 382, 88, 15, 5, 17, 379, 19, 380, 402, 412, 41, 420, 384]",89,14,376,42,383,382,88,15,5,17,379,19,380,402,412,41,420,384
1792,"[57, 14, 61, 398, 22, 84, 402, 420, 383, 395, 41, 169, 430, 88, 382, 23, 19, 9]",57,14,61,398,22,84,402,420,383,395,41,169,430,88,382,23,19,9
1793,"[57, 61, 23, 84, 398, 55, 17, 22, 14, 82, 420, 409, 430, 396, 402, 395, 425, 29]",57,61,23,84,398,55,17,22,14,82,420,409,430,396,402,395,425,29
1794,"[109, 99, 98, 55, 382, 61, 57, 386, 257, 100, 170, 112, 798, 799, 275, 583, 169, 160]",109,99,98,55,382,61,57,386,257,100,170,112,798,799,275,583,169,160
1795,"[57, 23, 420, 400, 402, 398, 409, 61, 430, 17, 42, 440, 14, 92, 55, 25, 84, 31]",57,23,420,400,402,398,409,61,430,17,42,440,14,92,55,25,84,31
1796,"[57, 61, 398, 409, 23, 84, 383, 22, 430, 17, 14, 382, 25, 92, 432, 420, 19, 9]",57,61,398,409,23,84,383,22,430,17,14,382,25,92,432,420,19,9
