user_id,items,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
3536,"[55, 57, 425, 61, 420, 22, 88, 409, 42, 41, 402, 82, 169, 14, 84, 398, 54, 392]",55,57,425,61,420,22,88,409,42,41,402,82,169,14,84,398,54,392
3537,"[55, 61, 57, 23, 14, 430, 409, 84, 16, 383, 17, 425, 432, 420, 398, 19, 22, 82]",55,61,57,23,14,430,409,84,16,383,17,425,432,420,398,19,22,82
3538,"[61, 57, 398, 22, 14, 16, 409, 23, 9, 393, 425, 17, 402, 430, 29, 84, 21, 383]",61,57,398,22,14,16,409,23,9,393,425,17,402,430,29,84,21,383
3539,"[55, 57, 430, 23, 22, 14, 61, 19, 420, 29, 382, 398, 379, 82, 84, 104, 17, 380]",55,57,430,23,22,14,61,19,420,29,382,398,379,82,84,104,17,380
3540,"[425, 87, 84, 432, 82, 57, 420, 89, 382, 383, 55, 376, 14, 0, 398, 169, 379, 61]",425,87,84,432,82,57,420,89,382,383,55,376,14,0,398,169,379,61
3541,"[57, 61, 84, 402, 409, 430, 9, 55, 41, 22, 398, 17, 14, 23, 19, 15, 169, 382]",57,61,84,402,409,430,9,55,41,22,398,17,14,23,19,15,169,382
3542,"[55, 57, 82, 61, 84, 170, 440, 169, 398, 14, 420, 22, 441, 23, 54, 383, 425, 17]",55,57,82,61,84,170,440,169,398,14,420,22,441,23,54,383,425,17
3543,"[99, 100, 98, 102, 109, 101, 57, 103, 61, 42, 41, 84, 107, 14, 23, 22, 412, 398]",99,100,98,102,109,101,57,103,61,42,41,84,107,14,23,22,412,398
3544,"[57, 398, 14, 61, 42, 402, 17, 41, 21, 403, 16, 23, 29, 9, 395, 400, 22, 425]",57,398,14,61,42,402,17,41,21,403,16,23,29,9,395,400,22,425
3545,"[14, 57, 17, 61, 23, 409, 398, 382, 19, 22, 380, 383, 379, 16, 384, 84, 432, 15]",14,57,17,61,23,409,398,382,19,22,380,383,379,16,384,84,432,15
3546,"[57, 14, 84, 23, 22, 61, 398, 409, 382, 17, 430, 29, 420, 9, 19, 395, 432, 384]",57,14,84,23,22,61,398,409,382,17,430,29,420,9,19,395,432,384
3547,"[57, 61, 398, 409, 14, 84, 17, 22, 55, 23, 19, 430, 10, 16, 15, 382, 420, 85]",57,61,398,409,14,84,17,22,55,23,19,430,10,16,15,382,420,85
3548,"[55, 23, 54, 19, 5, 420, 14, 92, 41, 15, 379, 61, 57, 169, 25, 421, 398, 425]",55,23,54,19,5,420,14,92,41,15,379,61,57,169,25,421,398,425
3549,"[55, 14, 57, 84, 23, 16, 425, 17, 22, 100, 409, 82, 86, 169, 61, 398, 420, 383]",55,14,57,84,23,16,425,17,22,100,409,82,86,169,61,398,420,383
3550,"[57, 61, 14, 398, 430, 17, 409, 19, 82, 22, 395, 100, 84, 85, 23, 383, 88, 403]",57,61,14,398,430,17,409,19,82,22,395,100,84,85,23,383,88,403
3551,"[14, 84, 398, 420, 383, 395, 29, 22, 57, 82, 5, 379, 384, 86, 61, 382, 713, 85]",14,84,398,420,383,395,29,22,57,82,5,379,384,86,61,382,713,85
3552,"[14, 57, 19, 398, 409, 41, 17, 61, 22, 382, 16, 425, 420, 376, 23, 42, 379, 383]",14,57,19,398,409,41,17,61,22,382,16,425,420,376,23,42,379,383
3553,"[61, 14, 84, 57, 16, 398, 17, 22, 23, 437, 409, 420, 19, 89, 29, 435, 88, 382]",61,14,84,57,16,398,17,22,23,437,409,420,19,89,29,435,88,382
3554,"[14, 61, 57, 398, 23, 17, 22, 409, 84, 383, 420, 430, 100, 16, 388, 19, 26, 395]",14,61,57,398,23,17,22,409,84,383,420,430,100,16,388,19,26,395
3555,"[432, 86, 41, 169, 55, 379, 712, 84, 14, 402, 42, 19, 425, 383, 398, 435, 382, 57]",432,86,41,169,55,379,712,84,14,402,42,19,425,383,398,435,382,57
3556,"[82, 57, 425, 89, 67, 85, 61, 22, 14, 384, 84, 392, 5, 199, 420, 430, 83, 55]",82,57,425,89,67,85,61,22,14,384,84,392,5,199,420,430,83,55
3557,"[409, 14, 23, 16, 84, 420, 9, 57, 88, 383, 379, 382, 169, 376, 440, 388, 398, 17]",409,14,23,16,84,420,9,57,88,383,379,382,169,376,440,388,398,17
3558,"[14, 22, 19, 17, 23, 16, 0, 409, 84, 402, 57, 383, 9, 398, 420, 395, 5, 411]",14,22,19,17,23,16,0,409,84,402,57,383,9,398,420,395,5,411
3559,"[57, 398, 61, 14, 430, 17, 55, 0, 402, 54, 23, 41, 9, 412, 409, 84, 440, 22]",57,398,61,14,430,17,55,0,402,54,23,41,9,412,409,84,440,22
3560,"[57, 0, 14, 61, 17, 380, 22, 430, 84, 398, 19, 23, 420, 15, 385, 384, 382, 383]",57,0,14,61,17,380,22,430,84,398,19,23,420,15,385,384,382,383
3561,"[57, 84, 19, 14, 383, 398, 382, 61, 23, 169, 430, 409, 798, 799, 712, 22, 394, 17]",57,84,19,14,383,398,382,61,23,169,430,409,798,799,712,22,394,17
3562,"[57, 61, 398, 402, 41, 430, 412, 11, 22, 14, 169, 42, 23, 383, 55, 84, 432, 437]",57,61,398,402,41,430,412,11,22,14,169,42,23,383,55,84,432,437
3563,"[14, 57, 398, 84, 9, 22, 382, 61, 432, 402, 17, 384, 23, 383, 395, 88, 169, 0]",14,57,398,84,9,22,382,61,432,402,17,384,23,383,395,88,169,0
3564,"[57, 61, 398, 14, 84, 23, 88, 41, 409, 383, 402, 22, 169, 89, 430, 425, 376, 382]",57,61,398,14,84,23,88,41,409,383,402,22,169,89,430,425,376,382
3565,"[57, 14, 61, 17, 19, 23, 409, 16, 398, 22, 430, 379, 84, 5, 420, 382, 30, 395]",57,14,61,17,19,23,409,16,398,22,430,379,84,5,420,382,30,395
3566,"[57, 17, 14, 22, 23, 24, 26, 20, 61, 409, 376, 84, 16, 398, 89, 25, 430, 19]",57,17,14,22,23,24,26,20,61,409,376,84,16,398,89,25,430,19
3567,"[57, 440, 61, 84, 382, 22, 0, 379, 5, 14, 432, 430, 88, 394, 23, 17, 383, 409]",57,440,61,84,382,22,0,379,5,14,432,430,88,394,23,17,383,409
3568,"[57, 409, 61, 17, 398, 22, 16, 14, 55, 23, 84, 100, 420, 19, 5, 382, 430, 383]",57,409,61,17,398,22,16,14,55,23,84,100,420,19,5,382,430,383
3569,"[14, 57, 61, 420, 41, 804, 808, 157, 89, 169, 15, 82, 24, 179, 198, 88, 392, 171]",14,57,61,420,41,804,808,157,89,169,15,82,24,179,198,88,392,171
3570,"[57, 14, 61, 22, 5, 55, 19, 398, 104, 425, 17, 383, 376, 382, 380, 92, 420, 386]",57,14,61,22,5,55,19,398,104,425,17,383,376,382,380,92,420,386
3571,"[57, 14, 17, 100, 169, 22, 170, 61, 398, 409, 84, 10, 171, 23, 382, 383, 9, 430]",57,14,17,100,169,22,170,61,398,409,84,10,171,23,382,383,9,430
3572,"[14, 57, 100, 398, 99, 102, 98, 29, 22, 61, 383, 23, 388, 54, 84, 16, 402, 27]",14,57,100,398,99,102,98,29,22,61,383,23,388,54,84,16,402,27
3573,"[57, 61, 398, 100, 23, 14, 16, 84, 22, 430, 409, 17, 9, 402, 42, 19, 396, 395]",57,61,398,100,23,14,16,84,22,430,409,17,9,402,42,19,396,395
3574,"[14, 61, 57, 398, 17, 382, 409, 23, 19, 22, 84, 384, 383, 16, 5, 420, 432, 425]",14,61,57,398,17,382,409,23,19,22,84,384,383,16,5,420,432,425
3575,"[61, 57, 398, 84, 14, 409, 17, 23, 382, 22, 420, 41, 19, 42, 16, 430, 402, 62]",61,57,398,84,14,409,17,23,382,22,420,41,19,42,16,430,402,62
3576,"[61, 57, 23, 84, 402, 22, 14, 399, 432, 712, 395, 85, 382, 87, 430, 398, 420, 169]",61,57,23,84,402,22,14,399,432,712,395,85,382,87,430,398,420,169
3577,"[57, 23, 61, 84, 398, 409, 14, 22, 420, 41, 169, 17, 402, 430, 42, 85, 16, 19]",57,23,61,84,398,409,14,22,420,41,169,17,402,430,42,85,16,19
3578,"[84, 22, 55, 14, 23, 57, 17, 398, 169, 41, 19, 61, 409, 5, 171, 382, 420, 798]",84,22,55,14,23,57,17,398,169,41,19,61,409,5,171,382,420,798
3579,"[14, 382, 88, 57, 409, 22, 61, 17, 383, 19, 5, 169, 398, 384, 16, 84, 379, 23]",14,382,88,57,409,22,61,17,383,19,5,169,398,384,16,84,379,23
3580,"[89, 14, 804, 425, 54, 798, 169, 88, 61, 67, 808, 402, 41, 5, 55, 409, 57, 807]",89,14,804,425,54,798,169,88,61,67,808,402,41,5,55,409,57,807
3581,"[57, 61, 398, 23, 14, 22, 84, 420, 42, 412, 425, 430, 17, 54, 27, 395, 383, 432]",57,61,398,23,14,22,84,420,42,412,425,430,17,54,27,395,383,432
3582,"[57, 14, 61, 22, 19, 84, 382, 420, 398, 383, 430, 402, 23, 432, 379, 17, 88, 376]",57,14,61,22,19,84,382,420,398,383,430,402,23,432,379,17,88,376
3583,"[61, 57, 14, 412, 17, 54, 409, 23, 22, 398, 19, 425, 169, 41, 420, 16, 82, 383]",61,57,14,412,17,54,409,23,22,398,19,425,169,41,420,16,82,383
3584,"[55, 14, 54, 23, 57, 61, 398, 84, 430, 41, 396, 393, 22, 420, 88, 31, 425, 24]",55,14,54,23,57,61,398,84,430,41,396,393,22,420,88,31,425,24
3585,"[57, 61, 398, 84, 14, 23, 17, 409, 19, 430, 22, 383, 24, 402, 382, 16, 87, 55]",57,61,398,84,14,23,17,409,19,430,22,383,24,402,382,16,87,55
3586,"[14, 57, 61, 409, 402, 382, 384, 84, 41, 17, 383, 23, 19, 432, 9, 43, 22, 420]",14,57,61,409,402,382,384,84,41,17,383,23,19,432,9,43,22,420
3587,"[57, 398, 61, 420, 14, 22, 23, 425, 9, 388, 84, 382, 10, 409, 5, 92, 169, 383]",57,398,61,420,14,22,23,425,9,388,84,382,10,409,5,92,169,383
3588,"[57, 61, 15, 440, 84, 380, 420, 55, 17, 804, 383, 398, 441, 24, 23, 14, 82, 22]",57,61,15,440,84,380,420,55,17,804,383,398,441,24,23,14,82,22
3589,"[57, 398, 61, 430, 84, 22, 14, 420, 23, 19, 409, 24, 383, 15, 382, 17, 440, 443]",57,398,61,430,84,22,14,420,23,19,409,24,383,15,382,17,440,443
3590,"[712, 14, 57, 22, 398, 61, 41, 89, 84, 23, 42, 420, 17, 29, 55, 88, 402, 412]",712,14,57,22,398,61,41,89,84,23,42,420,17,29,55,88,402,412
3591,"[54, 425, 42, 41, 412, 61, 402, 426, 55, 88, 23, 398, 14, 92, 383, 57, 26, 82]",54,425,42,41,412,61,402,426,55,88,23,398,14,92,383,57,26,82
3592,"[61, 398, 57, 425, 14, 17, 409, 23, 84, 21, 16, 396, 22, 430, 29, 420, 437, 19]",61,398,57,425,14,17,409,23,84,21,16,396,22,430,29,420,437,19
3593,"[57, 61, 22, 398, 84, 14, 409, 17, 430, 9, 23, 411, 382, 402, 432, 41, 169, 420]",57,61,22,398,84,14,409,17,430,9,23,411,382,402,432,41,169,420
3594,"[61, 425, 57, 14, 393, 17, 398, 84, 420, 412, 55, 376, 22, 179, 798, 23, 21, 409]",61,425,57,14,393,17,398,84,420,412,55,376,22,179,798,23,21,409
3595,"[57, 430, 61, 84, 55, 14, 22, 382, 17, 82, 169, 398, 425, 54, 0, 420, 440, 409]",57,430,61,84,55,14,22,382,17,82,169,398,425,54,0,420,440,409
3596,"[14, 55, 425, 398, 22, 402, 23, 383, 84, 395, 88, 420, 169, 57, 382, 5, 17, 376]",14,55,425,398,22,402,23,383,84,395,88,420,169,57,382,5,17,376
3597,"[57, 61, 398, 22, 402, 14, 409, 17, 42, 84, 41, 23, 382, 54, 16, 425, 412, 19]",57,61,398,22,402,14,409,17,42,84,41,23,382,54,16,425,412,19
3598,"[712, 55, 23, 14, 57, 84, 61, 41, 411, 22, 64, 9, 17, 19, 398, 409, 88, 403]",712,55,23,14,57,84,61,41,411,22,64,9,17,19,398,409,88,403
3599,"[57, 14, 398, 61, 22, 84, 17, 23, 402, 409, 19, 41, 382, 388, 42, 420, 379, 383]",57,14,398,61,22,84,17,23,402,409,19,41,382,388,42,420,379,383
3600,"[22, 380, 15, 14, 394, 57, 379, 19, 61, 24, 376, 26, 17, 169, 0, 430, 84, 62]",22,380,15,14,394,57,379,19,61,24,376,26,17,169,0,430,84,62
3601,"[57, 61, 398, 14, 84, 17, 23, 430, 409, 16, 22, 25, 382, 440, 41, 393, 19, 402]",57,61,398,14,84,17,23,430,409,16,22,25,382,440,41,393,19,402
3602,"[398, 57, 55, 14, 409, 17, 61, 383, 23, 25, 402, 22, 84, 430, 42, 19, 169, 54]",398,57,55,14,409,17,61,383,23,25,402,22,84,430,42,19,169,54
3603,"[84, 14, 409, 712, 57, 23, 382, 398, 16, 17, 19, 402, 22, 420, 61, 42, 384, 82]",84,14,409,712,57,23,382,398,16,17,19,402,22,420,61,42,384,82
3604,"[57, 61, 14, 398, 22, 9, 409, 84, 23, 430, 384, 382, 169, 432, 17, 440, 16, 82]",57,61,14,398,22,9,409,84,23,430,384,382,169,432,17,440,16,82
3605,"[55, 67, 388, 14, 169, 41, 99, 170, 395, 398, 172, 43, 382, 86, 420, 168, 425, 16]",55,67,388,14,169,41,99,170,395,398,172,43,382,86,420,168,425,16
3606,"[57, 61, 23, 100, 398, 430, 409, 402, 17, 393, 84, 16, 14, 10, 382, 22, 99, 55]",57,61,23,100,398,430,409,402,17,393,84,16,14,10,382,22,99,55
3607,"[23, 57, 430, 426, 88, 5, 169, 408, 170, 383, 14, 55, 420, 171, 61, 391, 389, 84]",23,57,430,426,88,5,169,408,170,383,14,55,420,171,61,391,389,84
3608,"[57, 61, 84, 398, 22, 430, 14, 403, 82, 19, 17, 409, 434, 425, 420, 400, 43, 55]",57,61,84,398,22,430,14,403,82,19,17,409,434,425,420,400,43,55
3609,"[61, 57, 393, 14, 17, 398, 430, 403, 16, 84, 63, 409, 23, 22, 379, 19, 425, 42]",61,57,393,14,17,398,430,403,16,84,63,409,23,22,379,19,425,42
3610,"[57, 14, 61, 84, 425, 23, 29, 395, 398, 383, 382, 22, 402, 9, 388, 54, 82, 17]",57,14,61,84,425,23,29,395,398,383,382,22,402,9,388,54,82,17
3611,"[57, 22, 17, 61, 15, 19, 23, 398, 84, 380, 14, 430, 383, 420, 409, 425, 25, 41]",57,22,17,61,15,19,23,398,84,380,14,430,383,420,409,425,25,41
3612,"[14, 41, 398, 402, 17, 384, 21, 412, 409, 19, 395, 23, 16, 437, 9, 400, 57, 420]",14,41,398,402,17,384,21,412,409,19,395,23,16,437,9,400,57,420
3613,"[57, 61, 54, 398, 82, 14, 84, 425, 420, 426, 0, 419, 393, 31, 22, 23, 409, 430]",57,61,54,398,82,14,84,425,420,426,0,419,393,31,22,23,409,430
3614,"[14, 100, 16, 57, 61, 17, 84, 23, 398, 19, 22, 409, 382, 383, 9, 402, 395, 29]",14,100,16,57,61,17,84,23,398,19,22,409,382,383,9,402,395,29
3615,"[57, 61, 409, 430, 398, 17, 22, 23, 14, 84, 25, 440, 24, 19, 16, 400, 82, 55]",57,61,409,430,398,17,22,23,14,84,25,440,24,19,16,400,82,55
3616,"[57, 398, 23, 14, 61, 22, 55, 17, 430, 54, 425, 29, 9, 19, 412, 84, 420, 383]",57,398,23,14,61,22,55,17,430,54,425,29,9,19,412,84,420,383
3617,"[398, 23, 57, 55, 430, 22, 14, 17, 409, 25, 24, 16, 61, 396, 84, 19, 41, 443]",398,23,57,55,430,22,14,17,409,25,24,16,61,396,84,19,41,443
3618,"[383, 379, 5, 420, 798, 169, 380, 382, 376, 799, 92, 377, 84, 57, 0, 88, 403, 384]",383,379,5,420,798,169,380,382,376,799,92,377,84,57,0,88,403,384
3619,"[61, 57, 14, 398, 17, 23, 409, 84, 16, 22, 19, 402, 382, 41, 430, 15, 380, 379]",61,57,14,398,17,23,409,84,16,22,19,402,382,41,430,15,380,379
3620,"[57, 61, 84, 16, 82, 23, 17, 398, 430, 19, 409, 22, 14, 15, 9, 87, 395, 425]",57,61,84,16,82,23,17,398,430,19,409,22,14,15,9,87,395,425
3621,"[61, 57, 393, 430, 14, 398, 22, 84, 17, 23, 712, 420, 425, 804, 0, 55, 432, 394]",61,57,393,430,14,398,22,84,17,23,712,420,425,804,0,55,432,394
3622,"[57, 398, 14, 23, 55, 409, 430, 22, 84, 41, 61, 26, 19, 17, 383, 396, 402, 384]",57,398,14,23,55,409,430,22,84,41,61,26,19,17,383,396,402,384
3623,"[57, 14, 61, 17, 19, 0, 425, 379, 420, 380, 398, 23, 409, 400, 84, 798, 16, 22]",57,14,61,17,19,0,425,379,420,380,398,23,409,400,84,798,16,22
3624,"[55, 379, 88, 382, 14, 165, 712, 409, 798, 21, 17, 446, 22, 11, 848, 388, 23, 19]",55,379,88,382,14,165,712,409,798,21,17,446,22,11,848,388,23,19
3625,"[23, 14, 57, 19, 430, 89, 442, 170, 55, 61, 396, 31, 383, 420, 385, 84, 443, 25]",23,14,57,19,430,89,442,170,55,61,396,31,383,420,385,84,443,25
3626,"[14, 169, 398, 84, 383, 798, 170, 157, 9, 409, 17, 22, 382, 88, 804, 402, 420, 179]",14,169,398,84,383,798,170,157,9,409,17,22,382,88,804,402,420,179
3627,"[55, 425, 398, 57, 23, 61, 412, 84, 100, 402, 14, 22, 430, 54, 383, 41, 169, 384]",55,425,398,57,23,61,412,84,100,402,14,22,430,54,383,41,169,384
3628,"[109, 437, 62, 0, 63, 199, 103, 812, 198, 99, 248, 23, 262, 440, 203, 88, 14, 260]",109,437,62,0,63,199,103,812,198,99,248,23,262,440,203,88,14,260
3629,"[57, 61, 398, 84, 22, 24, 23, 14, 430, 82, 420, 17, 19, 409, 388, 403, 402, 5]",57,61,398,84,22,24,23,14,430,82,420,17,19,409,388,403,402,5
3630,"[57, 61, 14, 22, 409, 430, 398, 17, 55, 84, 23, 16, 9, 19, 382, 420, 384, 25]",57,61,14,22,409,430,398,17,55,84,23,16,9,19,382,420,384,25
3631,"[57, 430, 61, 84, 432, 14, 398, 23, 55, 712, 17, 22, 420, 41, 396, 169, 25, 380]",57,430,61,84,432,14,398,23,55,712,17,22,420,41,396,169,25,380
3632,"[398, 57, 61, 14, 22, 19, 17, 84, 409, 23, 169, 402, 82, 41, 440, 42, 55, 16]",398,57,61,14,22,19,17,84,409,23,169,402,82,41,440,42,55,16
3633,"[61, 57, 398, 430, 55, 14, 409, 425, 16, 17, 22, 84, 23, 420, 396, 9, 19, 24]",61,57,398,430,55,14,409,425,16,17,22,84,23,420,396,9,19,24
3634,"[84, 57, 22, 432, 23, 409, 430, 382, 61, 55, 398, 14, 17, 440, 16, 420, 88, 384]",84,57,22,432,23,409,430,382,61,55,398,14,17,440,16,420,88,384
3635,"[84, 55, 14, 57, 22, 17, 409, 23, 16, 398, 169, 420, 15, 425, 379, 382, 19, 383]",84,55,14,57,22,17,409,23,16,398,169,420,15,425,379,382,19,383
3636,"[57, 82, 398, 54, 14, 84, 430, 23, 61, 22, 19, 17, 55, 15, 420, 425, 431, 87]",57,82,398,54,14,84,430,23,61,22,19,17,55,15,420,425,431,87
3637,"[57, 398, 61, 14, 23, 54, 425, 420, 84, 388, 22, 169, 19, 17, 31, 412, 395, 16]",57,398,61,14,23,54,425,420,84,388,22,169,19,17,31,412,395,16
3638,"[57, 61, 14, 23, 409, 22, 17, 16, 398, 384, 430, 84, 382, 19, 383, 402, 43, 63]",57,61,14,23,409,22,17,16,398,384,430,84,382,19,383,402,43,63
3639,"[57, 61, 14, 84, 409, 398, 87, 82, 17, 23, 55, 430, 383, 22, 440, 798, 382, 431]",57,61,14,84,409,398,87,82,17,23,55,430,383,22,440,798,382,431
3640,"[57, 61, 14, 430, 84, 409, 22, 82, 23, 420, 17, 9, 398, 382, 432, 431, 169, 16]",57,61,14,430,84,409,22,82,23,420,17,9,398,382,432,431,169,16
3641,"[14, 61, 22, 398, 41, 57, 26, 23, 9, 43, 169, 409, 24, 17, 402, 84, 382, 411]",14,61,22,398,41,57,26,23,9,43,169,409,24,17,402,84,382,411
3642,"[57, 61, 398, 14, 17, 84, 55, 430, 22, 425, 409, 420, 16, 388, 19, 23, 396, 432]",57,61,398,14,17,84,55,430,22,425,409,420,16,388,19,23,396,432
3643,"[57, 61, 14, 430, 22, 382, 84, 19, 409, 9, 16, 55, 398, 169, 17, 23, 420, 379]",57,61,14,430,22,382,84,19,409,9,16,55,398,169,17,23,420,379
3644,"[57, 398, 61, 84, 14, 17, 430, 23, 22, 19, 409, 402, 16, 425, 25, 388, 15, 85]",57,398,61,84,14,17,430,23,22,19,409,402,16,425,25,388,15,85
3645,"[804, 798, 421, 149, 9, 813, 420, 14, 380, 169, 157, 5, 67, 430, 61, 812, 799, 203]",804,798,421,149,9,813,420,14,380,169,157,5,67,430,61,812,799,203
3646,"[54, 169, 14, 41, 798, 398, 712, 434, 67, 433, 402, 57, 61, 22, 55, 0, 86, 426]",54,169,14,41,798,398,712,434,67,433,402,57,61,22,55,0,86,426
3647,"[14, 57, 23, 22, 398, 19, 383, 61, 55, 395, 382, 420, 84, 17, 402, 425, 376, 388]",14,57,23,22,398,19,383,61,55,395,382,420,84,17,402,425,376,388
3648,"[14, 57, 22, 409, 398, 402, 61, 19, 84, 420, 382, 17, 430, 23, 380, 383, 88, 9]",14,57,22,409,398,402,61,19,84,420,382,17,430,23,380,383,88,9
3649,"[55, 57, 61, 384, 383, 19, 382, 23, 22, 41, 14, 425, 398, 17, 169, 92, 5, 42]",55,57,61,384,383,19,382,23,22,41,14,425,398,17,169,92,5,42
3650,"[57, 23, 61, 84, 22, 14, 398, 430, 409, 402, 396, 400, 425, 19, 17, 382, 420, 55]",57,23,61,84,22,14,398,430,409,402,396,400,425,19,17,382,420,55
3651,"[57, 21, 23, 403, 104, 62, 61, 18, 84, 55, 425, 14, 398, 24, 41, 430, 400, 17]",57,21,23,403,104,62,61,18,84,55,425,14,398,24,41,430,400,17
3652,"[55, 22, 57, 84, 14, 23, 61, 420, 398, 17, 29, 169, 89, 16, 388, 395, 376, 383]",55,22,57,84,14,23,61,420,398,17,29,169,89,16,388,395,376,383
3653,"[57, 61, 14, 398, 23, 430, 22, 84, 54, 420, 409, 17, 383, 9, 382, 15, 431, 82]",57,61,14,398,23,430,22,84,54,420,409,17,383,9,382,15,431,82
3654,"[55, 14, 57, 84, 420, 23, 402, 22, 87, 376, 383, 382, 398, 169, 89, 388, 41, 88]",55,14,57,84,420,23,402,22,87,376,383,382,398,169,89,388,41,88
3655,"[57, 61, 17, 430, 22, 84, 14, 16, 398, 409, 55, 15, 420, 19, 23, 9, 382, 384]",57,61,17,430,22,84,14,16,398,409,55,15,420,19,23,9,382,384
3656,"[14, 19, 398, 17, 61, 409, 22, 57, 23, 84, 89, 384, 425, 402, 420, 382, 27, 16]",14,19,398,17,61,409,22,57,23,84,89,384,425,402,420,382,27,16
3657,"[57, 398, 61, 14, 22, 402, 29, 384, 23, 420, 395, 430, 388, 17, 382, 425, 379, 19]",57,398,61,14,22,402,29,384,23,420,395,430,388,17,382,425,379,19
3658,"[23, 14, 61, 398, 57, 409, 22, 434, 425, 173, 9, 84, 55, 435, 17, 89, 19, 388]",23,14,61,398,57,409,22,434,425,173,9,84,55,435,17,89,19,388
3659,"[23, 14, 17, 84, 55, 19, 22, 398, 382, 57, 15, 61, 89, 409, 402, 383, 169, 88]",23,14,17,84,55,19,22,398,382,57,15,61,89,409,402,383,169,88
3660,"[84, 23, 14, 82, 57, 398, 382, 409, 383, 420, 22, 89, 17, 41, 88, 440, 19, 16]",84,23,14,82,57,398,382,409,383,420,22,89,17,41,88,440,19,16
3661,"[61, 57, 14, 398, 23, 402, 409, 22, 55, 430, 17, 62, 84, 21, 425, 396, 16, 88]",61,57,14,398,23,402,409,22,55,430,17,62,84,21,425,396,16,88
3662,"[61, 57, 393, 21, 22, 23, 425, 14, 398, 430, 55, 84, 17, 42, 420, 77, 442, 169]",61,57,393,21,22,23,425,14,398,430,55,84,17,42,420,77,442,169
3663,"[61, 57, 409, 17, 23, 394, 16, 14, 169, 22, 84, 21, 15, 398, 5, 798, 712, 24]",61,57,409,17,23,394,16,14,169,22,84,21,15,398,5,798,712,24
3664,"[14, 57, 61, 398, 22, 432, 84, 9, 23, 41, 43, 17, 409, 16, 440, 420, 402, 394]",14,57,61,398,22,432,84,9,23,41,43,17,409,16,440,420,402,394
3665,"[169, 798, 799, 203, 179, 198, 171, 804, 160, 383, 812, 382, 23, 14, 157, 420, 89, 57]",169,798,799,203,179,198,171,804,160,383,812,382,23,14,157,420,89,57
3666,"[57, 14, 398, 409, 84, 17, 61, 23, 22, 430, 382, 19, 25, 383, 43, 15, 26, 402]",57,14,398,409,84,17,61,23,22,430,382,19,25,383,43,15,26,402
3667,"[57, 84, 23, 22, 14, 61, 398, 430, 85, 425, 29, 17, 382, 383, 54, 41, 420, 409]",57,84,23,22,14,61,398,430,85,425,29,17,382,383,54,41,420,409
3668,"[57, 84, 23, 14, 61, 22, 19, 100, 383, 99, 398, 382, 17, 402, 409, 420, 430, 384]",57,84,23,14,61,22,19,100,383,99,398,382,17,402,409,420,430,384
3669,"[57, 14, 420, 388, 383, 84, 22, 61, 17, 23, 398, 5, 92, 382, 712, 376, 19, 169]",57,14,420,388,383,84,22,61,17,23,398,5,92,382,712,376,19,169
3670,"[14, 61, 57, 9, 16, 398, 395, 384, 382, 22, 383, 402, 409, 23, 27, 19, 432, 420]",14,61,57,9,16,398,395,384,382,22,383,402,409,23,27,19,432,420
3671,"[57, 14, 84, 23, 22, 409, 420, 61, 398, 19, 17, 21, 20, 388, 9, 402, 42, 430]",57,14,84,23,22,409,420,61,398,19,17,21,20,388,9,402,42,430
3672,"[57, 55, 61, 398, 17, 420, 425, 22, 430, 383, 14, 25, 5, 92, 23, 19, 84, 437]",57,55,61,398,17,420,425,22,430,383,14,25,5,92,23,19,84,437
3673,"[57, 61, 14, 16, 398, 430, 22, 382, 17, 379, 409, 420, 19, 23, 384, 84, 5, 380]",57,61,14,16,398,430,22,382,17,379,409,420,19,23,384,84,5,380
3674,"[89, 57, 798, 157, 169, 21, 5, 15, 412, 14, 23, 389, 55, 88, 61, 41, 22, 383]",89,57,798,157,169,21,5,15,412,14,23,389,55,88,61,41,22,383
3675,"[57, 61, 398, 14, 21, 41, 42, 402, 9, 403, 22, 43, 412, 400, 23, 409, 16, 17]",57,61,398,14,21,41,42,402,9,403,22,43,412,400,23,409,16,17
3676,"[57, 61, 398, 21, 22, 14, 395, 430, 383, 84, 31, 5, 16, 17, 41, 382, 19, 29]",57,61,398,21,22,14,395,430,383,84,31,5,16,17,41,382,19,29
3677,"[712, 713, 425, 57, 22, 55, 804, 798, 61, 23, 14, 398, 396, 808, 84, 169, 409, 19]",712,713,425,57,22,55,804,798,61,23,14,398,396,808,84,169,409,19
3678,"[57, 14, 23, 61, 17, 22, 84, 398, 409, 420, 29, 19, 388, 16, 425, 382, 383, 430]",57,14,23,61,17,22,84,398,409,420,29,19,388,16,425,382,383,430
3679,"[14, 19, 17, 379, 409, 380, 398, 23, 15, 26, 382, 425, 376, 169, 22, 9, 57, 402]",14,19,17,379,409,380,398,23,15,26,382,425,376,169,22,9,57,402
3680,"[14, 398, 712, 41, 61, 23, 22, 57, 402, 84, 88, 409, 384, 382, 17, 42, 9, 19]",14,398,712,41,61,23,22,57,402,84,88,409,384,382,17,42,9,19
3681,"[14, 57, 398, 100, 84, 22, 425, 402, 61, 384, 376, 5, 412, 23, 102, 87, 380, 17]",14,57,398,100,84,22,425,402,61,384,376,5,412,23,102,87,380,17
